date,meeting_date,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_mp,gardner_total
2023-02-01,2023-02-01,1.7389497199028874,-1.6952919560845199,-1.4863188159533551,0.369541510560136,-0.696647968735683,-0.6414056508090317
2023-03-22,2023-03-22,1.1788920896154036,-0.49174562692225804,-1.4249737879925122,0.36741223285325497,-0.6913937181693479,-0.42662051201119483
2023-05-03,2023-05-03,0.7618896060511834,-1.6637636659998316,0.30823046082504746,0.3653193912467814,-0.686256930720658,-0.14864002971084386
2023-06-14,2023-06-14,0.7428683104705176,-1.6328358644295884,0.7279562858659114,0.36326195712069,-0.6812332863416932,0.07889354090412026
2023-07-26,2023-07-26,0.747588777050153,-1.6035752752845627,0.7371626062727389,0.3612389420949182,-0.6763186844279359,0.09211426863688954
2023-09-20,2023-09-20,0.735345056504715,-1.5758372522003612,0.7223472743601241,0.35924939602608225,-0.6715092296826932,0.08305969837167008
2023-11-01,2023-11-01,0.7221633258246508,-2.720473637477317,0.7061461939150668,0.3572924051248373,-0.6668012190791001,-0.41340424082869637
2023-12-13,2023-12-13,0.703227081090642,-2.5983628355761135,0.6817539150753419,0.3553670901853856,-0.6621911298203661,-0.4219039438837439
2024-01-31,2024-01-31,1.1954320977158372,-2.537884018207395,-0.1717579382580793,0.3534726049193145,-0.6576756082091642,-0.6467426876774484
2024-03-20,2024-03-20,1.193909230966631,-1.3573596125605119,-0.1671068654810821,0.3516081343865737,-0.653251459346109,-0.13578432813790672
2024-05-01,2024-05-01,1.0440898435126436,-1.3394702529366884,-0.20970674956765212,0.34977289351696356,-0.6489156375853009,-0.23222416437890395
2024-06-12,2024-06-12,0.6794313506738466,-1.3222719798528002,-0.1739587201614916,0.34796612571602525,-0.6446652376820364,-0.4019172056119741
2024-07-31,2024-07-31,0.6538254407970346,-1.3057213863938029,-0.18326907358766092,0.34618710154969284,-0.6404974865741193,-0.41676742381685145
2024-09-18,2024-09-18,0.6532251710601109,-1.289778789383513,-0.18066886207412797,0.34443511750250017,-0.6364097357438561,-0.4116322762295599
2024-11-07,2024-11-07,0.21601372490955612,-1.2744078285005673,-0.15565286859056107,0.3427094948045268,-0.6323994541128524,-0.629165955099376
2024-12-18,2024-12-18,0.19671832037280385,-1.259575116908771,-0.1725947537110698,0.3410095783226284,-0.6284642214262249,-0.644932391595382
2025-01-29,2025-01-29,0.22307993577728305,-0.12976767833268724,-0.14551125677877752,0.33933473551182836,-0.6246017220868731,-0.0789314067780183
2025-03-19,2025-03-19,0.18228785069391734,-0.21860703594992895,0.2592657081890948,0.3376843554230458,-0.6208097394040599,0.0821929600745639
2025-05-07,2025-05-07,0.6981855980169069,-0.7036824910941096,0.31228239828225085,0.33605784776361886,-0.61708615022379,0.15725687697025903
2025-06-18,2025-06-18,0.22456471973667227,-1.249607979964808,-0.14261886529840292,0.33445464200733077,-0.6134289199113816,-0.6117187330136115
2025-07-30,2025-07-30,0.2007788369873341,-1.2360105440465505,-2.0569845192371896,0.3328741865508851,-0.6098360976592468,-1.6847592035454264
2025-09-17,2025-09-17,0.19292551837952243,-0.6850326920398394,-1.992390227392047,0.33131594791399044,-0.6063058120952537,-1.3929572892055395
2025-10-29,2025-10-29,0.17213997331715877,-0.7029186109949939,-0.5875296294432871,0.3297794099804132,-0.602836267169168,-0.6279490877577518
2025-12-10,2025-12-10,0.15971839548759897,-0.7114805725153781,-0.1579226599395184,0.32826407327754076,-0.599425738296602,-0.396317793541481
