date,meeting_date,doc_type,sharpe_positive,sharpe_negative,sharpe_net,sharpe_consensus
2018-01-31,2018-01-31,statements,-0.5317524965087859,-0.3977624005901106,-0.46756026557787966,0.5255858276355228
2018-03-21,2018-03-21,statements,-0.5295874434595768,-0.39630084312103314,-0.46575217443305716,0.5234568025453233
2018-05-02,2018-05-02,statements,-0.8168128549950768,-0.3948552948640928,-0.7480984817927419,0.5213534783760047
2018-06-13,2018-06-13,statements,-0.8125427037363099,-0.39342546544079376,-0.7444398706303857,0.5192753416305349
2018-08-01,2018-08-01,statements,-0.8083389623579161,-0.392011071798197,-0.7408345188459602,0.5172218930722832
2018-09-26,2018-09-26,statements,-0.8041999254044031,-0.3906118379728796,-0.7372811452859168,0.5151926472195674
2018-11-08,2018-11-08,statements,-0.8001239481446543,-0.3892274948641287,-0.7337785115566561,0.5131871318619345
2018-12-19,2018-12-19,statements,-0.7961094438193398,-0.38785778001594484,-0.7303254202063489,0.5112048875970792
2019-01-30,2019-01-30,statements,0.08170207293230655,-0.3865024374074533,0.13280282256737697,0.5092454673873681
2019-03-20,2019-03-20,statements,0.0814539711725976,-0.38516121725134334,0.13239512059645347,0.5073084361349962
2019-05-01,2019-05-01,statements,0.08120811598783265,-0.3838338757999731,0.13199115096636785,0.5053933702748561
2019-06-19,2019-06-19,statements,-0.5069080091049573,-0.3825201751587997,-0.4467163305822219,0.5034998573842536
2019-07-31,2019-07-31,statements,-0.7996114763420354,-0.3812198831068072,-0.7349770367079648,0.5016274958086532
2019-09-18,2019-09-18,statements,-0.7957435301348755,-0.3799327729236261,-0.7316369452687107,0.4997758943026786
2019-10-30,2019-10-30,statements,-0.7919312804963281,-0.3786586232230511,-0.7283420609132057,0.4979446716856417
2019-12-11,2019-12-11,statements,-0.4926083763469568,-0.3773972177926782,-0.43403356771591917,0.49613345651090607
2020-01-29,2020-01-29,statements,-0.490834531079487,-0.3761483454393987,-0.43253920347348235,0.4943418867484365
2020-03-03,2020-03-03,statements,-0.48907973397958804,-0.3749117998404966,-0.4310601842839843,0.4925696094799161
2020-03-15,2020-03-15,statements,1.8929453207024363,-0.37368737940011304,1.9154938636313867,0.4908162806058461
2020-04-29,2020-04-29,statements,0.9823125540606119,-0.3724748871108484,1.017426392025551,0.4890815645640756
2020-06-10,2020-06-10,statements,0.9768443987498971,-0.3712741304202884,1.0115609542535238,0.48736513405924076
2020-07-29,2020-07-29,statements,0.676020659051776,-0.37008492110224606,0.7149040130475423,0.4856666698026118
2020-09-16,2020-09-16,statements,0.377358735784373,-0.368907075132525,0.4205804053515644,0.48398586026188367
2020-11-05,2020-11-05,statements,0.0795401625917643,-0.36774041256901846,0.12722872169573735,0.4823224014204585
2020-12-16,2020-12-16,statements,0.3767640435359506,-0.3665847574359638,0.41965042824342497,0.4806759965458013
2021-01-27,2021-01-27,statements,0.6737369925768718,-0.36543993761218585,0.7117439747344166,0.4790463559664656
2021-03-17,2021-03-17,statements,0.9696631240708327,-0.364305784723166,1.0026611407241157,0.47743319685740837
2021-04-28,2021-04-28,statements,1.5618634857789142,-0.36318213403678373,1.5848940332532797,0.4758362430332316
2021-06-16,2021-06-16,statements,1.5473573483434606,-0.3620688243625841,1.5698672558821323,0.47425522474900866
2021-07-28,2021-07-28,statements,1.8296446383350506,-0.36096569795442973,1.8467734280469486,0.4726898785083658
2021-09-22,2021-09-22,statements,1.8084570165685587,-0.3598726004164057,1.8250823672585235,0.4711399468785131
2021-11-03,2021-11-03,statements,1.2024309113683858,-0.35878938061184784,1.2284154700612944,0.4696051783119229
2021-12-15,2021-12-15,statements,1.4870732831654325,-0.35771589057537345,1.507724849238146,0.4680853269743813
2022-01-26,2022-01-26,statements,0.3084744780330721,-0.3566519854277979,0.3486720869890922,0.4665801525791415
2022-03-16,2022-03-16,statements,-0.276829663430763,-0.3555975232938258,-0.22672590719724833,0.4650894202269252
2022-05-04,2022-05-04,statements,-0.27605218423230793,-0.35455236522241024,-0.2261041519590692,0.4636129002515318
2022-06-15,2022-06-15,statements,-0.27528122194721943,-0.35351637510967837,-0.22548748547544248,0.4621503680708217
2022-07-27,2022-07-27,statements,-0.274516686003031,4.182874446208684,-0.8035563302488884,-1.8578292248112878
2022-09-21,2022-09-21,statements,-0.2737584875804639,3.9949766186398463,-0.8001559684831667,-1.8367085788819113
2022-11-02,2022-11-02,statements,0.3185076294983589,3.8303272711728455,-0.21703839230638228,-1.161954891654396
2022-12-14,2022-12-14,statements,0.3176156386633632,3.684496638281658,-0.2164607175306323,-1.1550104379775097
2023-02-01,2023-02-01,statements,0.01960716359898203,1.5873886259658867,-0.21588763219960744,-0.6582757913098279
2023-03-22,2023-03-22,statements,0.019557820778155054,-0.385919656258046,0.07668898591878512,0.4888865556725282
2023-05-03,2023-05-03,statements,-0.27912660311043946,-0.3848089957388292,-0.21624801618053596,0.4873687945681692
2023-06-14,2023-06-14,statements,0.02095310279150737,-0.38370787665167055,0.07776365552122648,0.48586509643595804
2023-07-26,2023-07-26,statements,-0.2791796995902601,-0.3826161630764308,-0.2166099218679668,0.484375245269265
2023-09-20,2023-09-20,statements,-0.27843726937884455,-0.38153372178972644,-0.21605055191154107,0.4828990296808681
2023-11-01,2023-11-01,statements,-0.27770073338961615,-0.38046042219649395,-0.21549549431318824,0.48143624277665537
2023-12-13,2023-12-13,statements,-0.27697001401224736,-0.3793961362636662,-0.21494469393402704,0.47998668203351813
2024-01-31,2024-01-31,statements,-0.27624503506008596,-0.37834073845588345,-0.21439809661740583,0.4785501491812835
2024-03-20,2024-03-20,statements,-0.27552572173674067,-0.3772941056731661,-0.21385564916651537,0.4771264500885173
2024-05-01,2024-05-01,statements,0.029391657818569342,1.6207955817436002,-0.21331729932262236,-0.6888619811547813
2024-06-12,2024-06-12,statements,0.029321200634914724,-0.38255955086071397,0.08626337665293357,0.4796390458952932
2024-07-31,2024-07-31,statements,0.029251247717443613,-0.3815134512602054,0.08605621267359637,0.4782313367858184
2024-09-18,2024-09-18,statements,-0.27722703425775247,-0.38047589248453684,-0.21462633529188635,0.4768359617049895
2024-11-07,2024-11-07,statements,-0.27652185709376825,-0.3794467588766637,-0.21409608499845303,0.47545274145310445
2024-12-18,2024-12-18,statements,-0.27582203605058453,-0.3784259369614735,-0.21356974639218534,0.4740815004564684
2025-01-29,2025-01-29,statements,-0.5835599156195725,-0.37741331539312245,-0.5155743972791262,0.47272206667356365
2025-03-19,2025-03-19,statements,-0.5817364160714907,-0.3764087849039198,-0.5140533745968261,0.4713742715041669
2025-05-07,2025-05-07,statements,-0.5799299243297386,-0.37541223825470277,-0.5125457483375937,0.4700379497013142
2025-06-18,2025-06-18,statements,-0.5781401774283658,-0.3744235701866535,-0.5110513228518826,0.4687129392859986
2025-07-30,2025-07-30,statements,-0.5763669180617728,-0.37344267737450815,-0.5095699064695044,0.4673990814645101
2025-09-17,2025-09-17,statements,-0.57460989442896,-0.37246945838111006,-0.5081013113961244,0.4660962205483152
2025-10-29,2025-10-29,statements,-0.5728688600829818,-0.3715038136132625,-0.50664535361303,0.4648042038763884
2025-12-10,2025-12-10,statements,-0.5711435737854057,-0.37054564527883715,-0.5052018527800508,0.4635228817399043
