date,meeting_date,doc_type,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_mp,gardner_total,gardner_inf_consensus,gardner_labor_consensus,gardner_out_consensus,gardner_fin_consensus,gardner_mp_consensus
2022-07-27,2022-07-27,press_conferences,-5.5714142641648485e-06,2.2285657056659394e-05,-3.342848558498909e-06,-4.457131411331878e-06,0.0,8.914262822663758e-06,1.0537318968860115e-05,5.9711474156873986e-05,1.1118688291279983e-05,0.00010748065348237318,0.0
2022-09-21,2022-09-21,press_conferences,3.4208014390370413e-06,1.7104007195185207e-06,1.5393606475666687e-05,0.0,0.0,2.0524808634222247e-05,4.4693935926773455e-06,6.8105045221750025e-06,4.152210821584115e-05,0.0,0.0
2022-11-02,2022-11-02,press_conferences,2.3024901537125174e-05,1.6884927793891796e-05,-1.5349934358083449e-06,0.0,0.0,3.837483589520862e-05,3.383064379715146e-05,7.703890464684667e-05,4.9284147753874964e-06,0.0,0.0
2022-12-14,2022-12-14,press_conferences,6.1338511172133315e-06,1.2267702234426663e-05,-6.1338511172133315e-06,-3.0669255586066657e-06,0.0,9.200776675819997e-06,7.5987841945288756e-06,3.546099290780142e-05,2.6595744680851067e-05,0.00013297872340425532,0.0
2023-02-01,2023-02-01,press_conferences,-2.3001941689549993e-05,-1.5334627793033329e-06,-1.3801165013729994e-05,-1.5334627793033329e-06,0.0,-3.987003226188665e-05,2.890841813135985e-05,6.332320162107396e-06,4.787234042553191e-05,0.00013297872340425532,0.0
2023-03-22,2023-03-22,press_conferences,-4.8003837667681915e-06,1.1200895455792447e-05,-3.2002558445121276e-06,-1.6001279222560638e-06,0.0,1.6001279222560638e-06,1.107816383127218e-05,8.694680097877256e-05,1.1385890604363073e-05,0.00013663068725235688,0.0
2023-05-03,2023-05-03,press_conferences,-1.3212668680979878e-06,3.963800604293963e-06,-1.0570134944783902e-05,-2.6425337361959756e-06,0.0,-1.0570134944783904e-05,3.8841739333087336e-06,4.013646397752358e-05,6.020469596628537e-05,0.00012040939193257074,0.0
2023-06-14,2023-06-14,press_conferences,-8.954544496377886e-06,-1.279220642339698e-06,3.837661927019094e-06,0.0,0.0,-6.39610321169849e-06,1.2690585398575028e-05,1.3093461125513917e-05,1.86064973888882e-05,0.0,0.0
2023-07-26,2023-07-26,press_conferences,-5.95906116288199e-06,1.0726310093187583e-05,-7.150873395458389e-06,-1.191812232576398e-06,0.0,-3.5754366977291947e-06,9.213940323151314e-06,5.951121455776555e-05,1.7748958727754636e-05,0.00011241007194244605,0.0
2023-09-20,2023-09-20,press_conferences,-1.1337850347348764e-06,6.802710208409258e-06,-6.802710208409258e-06,0.0,0.0,-1.1337850347348767e-06,2.051530339056419e-06,2.7182776992497555e-05,2.3299523136426473e-05,0.0,0.0
2023-11-01,2023-11-01,press_conferences,0.0,1.2284987049008359e-05,9.827989639206688e-06,0.0,0.0,2.2112976688215046e-05,0.0,8.193229115458985e-05,3.529391003582332e-05,0.0,0.0
2023-12-13,2023-12-13,press_conferences,-1.5102081525682724e-06,7.5510407628413625e-06,-4.530624457704817e-06,0.0,0.0,1.5102081525682722e-06,3.5575920793769947e-06,3.134069212784495e-05,1.8804415276706968e-05,0.0,0.0
2024-01-31,2024-01-31,press_conferences,1.4661188127767282e-05,1.83264851597091e-05,-7.330594063883641e-06,0.0,0.0,2.5657079223592735e-05,1.9591836734693877e-05,6.857142857142857e-05,1.7142857142857142e-05,0.0,0.0
2024-03-20,2024-03-20,press_conferences,7.347018087866442e-06,1.4694036175732884e-05,-5.8776144702931535e-06,0.0,0.0,1.6163439793306174e-05,1.374990031322273e-05,5.8749574065588024e-05,1.8464151849184805e-05,0.0,0.0
2024-05-01,2024-05-01,press_conferences,1.4706247395726788e-05,1.0695452651437664e-05,-1.2032384232867373e-05,-1.336931581429708e-06,0.0,1.2032384232867373e-05,2.0537714712471995e-05,6.0679611650485434e-05,2.663982950509117e-05,0.00012135922330097087,0.0
2024-06-12,2024-06-12,press_conferences,1.050588646420164e-05,1.2840527900690893e-05,1.050588646420164e-05,0.0,0.0,3.385230082909417e-05,1.956436676666232e-05,4.878048780487805e-05,2.558417192563534e-05,0.0,0.0
2024-07-31,2024-07-31,press_conferences,4.0247071236164616e-06,1.4757259453260359e-05,1.3415690412054871e-05,0.0,0.0,3.219765698893169e-05,1.1771584180560406e-05,5.8175510225668096e-05,5.068320966630175e-05,0.0,0.0
2024-09-18,2024-09-18,press_conferences,1.2922183956654545e-06,9.04552876965818e-06,1.9383275934981814e-05,0.0,0.0,2.972102310030545e-05,2.524213518173075e-06,2.0255274328754677e-05,7.118282121248072e-05,0.0,0.0
